date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:00:51	603/603	---M-Z	200	added ('OK')	text/html	date:Tue,%2016%20Sep%202025%2012:24:54%20GMT	https://kfcindia.in/img/company-bg.html	C:/My%20Web%20Sites/kfcindia/kfcindia.in/img/company-bg.html	(from https://kfcindia.in/css/style.css)
12:00:51	609/609	---M-Z	200	added ('OK')	text/html	date:Tue,%2016%20Sep%202025%2012:24:54%20GMT	https://kfcindia.in/img/video-shadow.html	C:/My%20Web%20Sites/kfcindia/kfcindia.in/img/video-shadow.html	(from https://kfcindia.in/css/style.css)
12:00:52	615/615	---M-Z	200	added ('OK')	text/html	date:Tue,%2016%20Sep%202025%2012:24:54%20GMT	https://kfcindia.in/img/icon/check-box.html	C:/My%20Web%20Sites/kfcindia/kfcindia.in/img/icon/check-box.html	(from https://kfcindia.in/css/style.css)
12:00:52	639/639	---M-Z	200	added ('OK')	text/html	date:Tue,%2016%20Sep%202025%2012:24:55%20GMT	https://kfcindia.in/img/icon/check-box-checked.html	C:/My%20Web%20Sites/kfcindia/kfcindia.in/img/icon/check-box-checked.html	(from https://kfcindia.in/css/style.css)
12:00:52	113674/113674	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20Sep%202025%2012:24:54%20GMT	https://kfcindia.in/img/about/about-banner-md.jpg	C:/My%20Web%20Sites/kfcindia/kfcindia.in/img/about/about-banner-md.jpg	(from https://kfcindia.in/about.html)
12:00:52	13929/13929	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20Sep%202025%2012:24:54%20GMT	https://kfcindia.in/img/about/1890.jpg	C:/My%20Web%20Sites/kfcindia/kfcindia.in/img/about/1890.jpg	(from https://kfcindia.in/about.html)
12:00:53	16605/16605	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20Sep%202025%2012:24:54%20GMT	https://kfcindia.in/img/about/1930.jpg	C:/My%20Web%20Sites/kfcindia/kfcindia.in/img/about/1930.jpg	(from https://kfcindia.in/about.html)
12:00:53	13502/13502	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20Sep%202025%2012:24:54%20GMT	https://kfcindia.in/img/about/1939.jpg	C:/My%20Web%20Sites/kfcindia/kfcindia.in/img/about/1939.jpg	(from https://kfcindia.in/about.html)
12:00:53	19231/19231	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20Sep%202025%2012:24:54%20GMT	https://kfcindia.in/img/about/1955.jpg	C:/My%20Web%20Sites/kfcindia/kfcindia.in/img/about/1955.jpg	(from https://kfcindia.in/about.html)
12:00:53	11061/11061	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20Sep%202025%2012:24:54%20GMT	https://kfcindia.in/img/about/1920-29.jpg	C:/My%20Web%20Sites/kfcindia/kfcindia.in/img/about/1920-29.jpg	(from https://kfcindia.in/about.html)
12:00:54	14715/14715	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20Sep%202025%2012:24:54%20GMT	https://kfcindia.in/img/about/1935.jpg	C:/My%20Web%20Sites/kfcindia/kfcindia.in/img/about/1935.jpg	(from https://kfcindia.in/about.html)
12:00:54	13468/13468	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20Sep%202025%2012:24:54%20GMT	https://kfcindia.in/img/about/1950.jpg	C:/My%20Web%20Sites/kfcindia/kfcindia.in/img/about/1950.jpg	(from https://kfcindia.in/about.html)
12:00:54	15695/15695	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20Sep%202025%2012:24:54%20GMT	https://kfcindia.in/img/about/1964.jpg	C:/My%20Web%20Sites/kfcindia/kfcindia.in/img/about/1964.jpg	(from https://kfcindia.in/about.html)
12:00:54	2421/2421	---M--	200	added ('OK')	image/png	date:Tue,%2016%20Sep%202025%2012:24:54%20GMT	https://kfcindia.in/img/about/call-logo.png	C:/My%20Web%20Sites/kfcindia/kfcindia.in/img/about/call-logo.png	(from https://kfcindia.in/kfc-franchise-application.html)
12:00:55	1906/1906	---M--	200	added ('OK')	image/png	date:Tue,%2016%20Sep%202025%2012:24:54%20GMT	https://kfcindia.in/img/about/map-logo.png	C:/My%20Web%20Sites/kfcindia/kfcindia.in/img/about/map-logo.png	(from https://kfcindia.in/kfc-franchise-application.html)
12:00:55	1486/1486	---M--	200	added ('OK')	image/png	date:Tue,%2016%20Sep%202025%2012:24:54%20GMT	https://kfcindia.in/img/about/email-logo.png	C:/My%20Web%20Sites/kfcindia/kfcindia.in/img/about/email-logo.png	(from https://kfcindia.in/kfc-franchise-application.html)
12:00:55	137955/137955	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20Sep%202025%2012:24:54%20GMT	https://kfcindia.in/img/Main-Hero-Banner1.jpg	C:/My%20Web%20Sites/kfcindia/kfcindia.in/img/Main-Hero-Banner1.jpg	(from https://kfcindia.in/blog.html)
12:00:56	22460/22460	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20Sep%202025%2012:24:54%20GMT	https://kfcindia.in/img/contact-us-banner-1-860x280.jpg	C:/My%20Web%20Sites/kfcindia/kfcindia.in/img/contact-us-banner-1-860x280.jpg	(from https://kfcindia.in/contact.html)
12:00:56	2457/2457	---M-Z	200	added ('OK')	text/html	date:Tue,%2016%20Sep%202025%2012:24:54%20GMT	https://kfcindia.in/img/icon/map-marker.html	C:/My%20Web%20Sites/kfcindia/kfcindia.in/img/icon/map-marker.html	(from https://kfcindia.in/contact.html)
12:00:56	2457/2457	---M-Z	200	added ('OK')	text/html	date:Tue,%2016%20Sep%202025%2012:24:54%20GMT	https://kfcindia.in/img/icon/phone-2.html	C:/My%20Web%20Sites/kfcindia/kfcindia.in/img/icon/phone-2.html	(from https://kfcindia.in/contact.html)
12:00:56	2457/2457	---M-Z	200	added ('OK')	text/html	date:Tue,%2016%20Sep%202025%2012:24:54%20GMT	https://kfcindia.in/img/icon/inbox.html	C:/My%20Web%20Sites/kfcindia/kfcindia.in/img/icon/inbox.html	(from https://kfcindia.in/contact.html)
